-1.515883641794965264e+00 -1.835329658495813199e+00
-3.635173190746320504e+00 -8.255195948964146879e-01
-3.648660600227065842e+00 -3.851947949466542731e+00
1.926136400644127278e+00 1.404719471245756246e+00
1.042661726193102822e+00 1.299764011688746557e+00
-2.834729140416767379e+00 3.532436571036545736e+00
-1.387044039951574881e-01 2.551529664040999457e+00
-5.376344008494386983e-01 3.969333779201072332e+00
-3.028680767243459027e+00 -2.755070708513506439e+00
-1.326476332288115678e+00 2.005089542948021553e+00
1.700035161598947298e+00 -6.534056188947614530e-01
2.092482770927174052e+00 3.290917607161081726e+00
7.541504468109774706e+00 3.649516806852044049e+00
-2.533717923144869211e+00 1.397488005338497707e+00
1.376652750549929749e+00 -2.983263336163131108e+00
1.895159638423784543e+00 -1.312476228889337904e+00
3.733365782738191641e+00 2.089488581693666802e+00
2.423522033539492249e+00 1.159254740946730422e+00
3.323575923436338897e+00 -3.801221106432290497e+00
6.576375566729655731e+00 -2.156662995723316989e+00
6.772340801930228693e+00 -3.628987585211344680e+00
9.990481006069789061e-01 1.469695172926735793e+00
7.986680764070243299e+00 -3.937873603920293952e+00
1.421457410923016695e+00 -3.436726265691404159e+00
3.346503396029152810e+00 -5.593744672509766147e-01
7.307294074947847662e+00 -1.673884405873118375e+00
-1.855890232364322046e+00 3.283565311354742278e+00
1.791185365149270403e+00 -8.508803026247466761e-01
-2.337196507534936796e+00 1.923465716546122195e-01
-2.577340817039680321e+00 7.143662982225729152e-01
-3.581176234958194371e-01 -1.914507760890741928e+00
-1.492553214380163418e-01 -3.967188436713856348e+00
-1.124415322046012911e-01 2.308503754519549922e+00
-3.265959878815202444e+00 8.682206751767713726e-01
-3.574667107424089885e+00 1.595911188117961288e+00
1.934659180930045075e+00 -1.848545366817969438e+00
3.362790727598376606e+00 -2.855464152904406028e+00
6.508180113826647073e+00 3.777631151745916682e+00
7.500487576840017212e+00 -6.965385765103615512e-01
7.115860069260437015e+00 3.730597009234354999e+00
3.253988724100597807e+00 -2.532535185034108238e+00
1.793513023687170360e+00 -3.997236304604480317e+00
-2.911128319298426970e+00 -7.294230501567975367e-01
1.876079538322695583e+00 1.483906291343770611e+00
1.661160385096381198e+00 -3.180886024388427380e+00
3.433092429441870763e+00 -2.632111162002964022e+00
3.041863080853708823e+00 -1.588345964785249365e-01
4.651688847867184506e+00 -2.324452808211481702e+00
2.142751769486391566e+00 2.190403140842993146e+00
1.640382720785170889e+00 -3.197654889634453212e+00
-2.055846214971456032e+00 1.130826013125032503e-01
1.593111605985569668e+00 2.219321805467934894e+00
6.300769092899843216e+00 -1.286267518896647921e+00
1.076728255679096691e+00 -3.734289307305222572e+00
5.141815465093918291e+00 -2.929275098646459519e+00
7.978645508308938261e+00 -9.647940326192587790e-01
2.568972147878460177e+00 -6.508727039715633822e-02
4.832958425070772890e+00 -2.199268321322502828e-01
1.882563459157472252e+00 6.547477694652563684e-01
7.853253176173375039e+00 -1.187359748507926582e+00
5.917611870104430238e+00 -9.762836437961164293e-01
7.875161412224475299e+00 3.116470332124250397e+00
-4.771868005858945772e-01 -2.188840091490334316e+00
2.709742851434637778e+00 3.927808191785565839e+00
-9.570033121924597097e-01 -1.595575607017642561e+00
1.474143009133893401e+00 3.879078724998112015e+00
-3.325413564248117737e+00 3.051530509741445130e+00
2.473578260208022073e+00 3.976780122262585593e+00
1.936065067666040918e+00 -3.386455149441514045e+00
-2.098348512193433990e+00 1.230040393367747065e+00
-1.302490389615577726e+00 -1.666067825139757375e+00
-3.587862219657447671e+00 2.857698927568000258e+00
5.321234898459117346e-01 6.286028270627310732e-01
5.762239021900441571e-01 -1.928077715315350105e+00
-2.778836145500230170e+00 -3.345417607479478583e+00
6.751925607991324796e+00 2.044541409544840427e+00
3.469075016504754139e+00 -3.456140294832815485e+00
5.309721265521398337e+00 -3.327875293755138131e+00
6.173804447174642718e+00 -2.293065427446014937e+00
-3.827661323917024738e+00 2.638893202880714384e+00
-3.859918950340022636e+00 -3.881547149302820188e+00
-3.189126577440974053e+00 3.681341633847321049e+00
6.545521971099702796e+00 2.401008274904539164e-01
3.559912632055498349e+00 -1.019857792401717589e+00
3.706595550206802869e+00 -7.457413673440287383e-01
1.642954069151224772e+00 8.667369369911135379e-01
6.603089387367349516e+00 -2.894347196329009719e+00
5.453176694894494858e-01 -3.104208791634812670e+00
2.440621562310262505e+00 -1.505687554234818037e-01
2.376447104221489859e+00 3.361833322850141137e+00
5.362872474014764634e+00 -1.350768444231154497e+00
5.763942237772488042e-01 -3.198202429685272463e+00
-2.146277330989958543e-01 -5.663281685398624532e-01
-1.563794343543862375e+00 -3.793045852976039356e+00
1.956678835708180131e+00 1.052050300123487325e+00
-6.374669914456068121e-01 -1.227544535062668807e+00
1.830695458828336619e+00 1.370807278824969444e+00
-2.502142678747343307e+00 -6.511124720628584939e-01
4.723674954959930616e+00 3.395801091627464352e+00
3.459288098797323130e+00 1.385853677884085755e-02
-7.802458870458806039e-01 -1.933058203012246956e+00
4.147813153549119392e+00 1.507523506076002384e+00
7.513245319509531228e+00 1.557858781348573807e+00
-2.146663910821156929e+00 -3.978615400983085415e+00
-2.952954049406334658e+00 3.969014575816123269e+00
2.734167576877712058e+00 3.274769455042031652e+00
3.665303555447627204e+00 -1.826503093353166740e+00
3.400249073419750800e+00 4.485720620379298751e-01
3.474998317222093291e+00 1.542793477799577317e+00
7.960964871928986497e+00 -3.220056382456410127e+00
3.785978836185002194e-01 2.672097501672110020e+00
-3.635351723075225028e+00 -7.613535371321775713e-01
2.266623030517653348e+00 2.338957607869770250e+00
-1.296734537330203718e+00 1.863172381613895645e+00
2.945317628619436690e+00 2.841342940447105114e+00
6.834234096277508996e+00 1.748179285775779412e+00
-4.305137209868767911e-01 3.768758398154841593e+00
5.954267698451262802e+00 -1.581025093756181832e+00
-1.102302191902259754e+00 2.867503449711898966e+00
4.851123145622651123e+00 -3.106846085612887443e+00
6.925930585770956327e-02 3.722876332177061265e+00
-3.158793265215088297e+00 -2.556401061559728127e+00
-3.748861756721395100e+00 3.923715406564657115e+00
-1.352568272456977638e+00 4.661668686464572886e-01
6.775126708022479960e+00 2.118434631613737018e+00
-2.737357296734476808e+00 2.075931824734868592e+00
7.658303047941020125e+00 1.545209614911353668e-01
2.908539633726855200e+00 -8.040846620491306496e-01
7.349598410684373917e+00 -3.888866612714013904e+00
5.912501926869117241e+00 5.086741785690609419e-01
-9.635748946425763961e-01 -3.551196642866609743e+00
4.474149556854014165e+00 -3.140301438509780496e+00
-3.187765067316914003e+00 -3.208896975976894161e+00
-2.758008608586609789e+00 -3.512322687487888118e+00
-2.386991644776121024e+00 2.891951313485030539e-02
-2.132140551101917580e-01 -1.687121284910623409e+00
-2.128543483584389495e+00 3.328101428905257286e+00
-3.197513343473016967e+00 2.486950751496108225e+00
